,ETH,aret,aret_1,total_return_5y,volatility_5y,max_drawdown_5y
2018-06-07,595.1261406729993,-0.005165286923913159,0.9948347130760868,,,
2018-06-08,590.4981451663734,-0.00777649508286149,0.9922235049171385,,,
2018-06-09,581.1212496803587,-0.015879635800333913,0.9841203641996661,,,
2018-06-10,522.9980386707371,-0.1000190769853827,0.8999809230146173,,,
2018-06-11,529.1308297528115,0.011726221952307103,1.011726221952307,,,
2018-06-12,495.0763558611063,-0.06435926991366958,0.9356407300863304,,,
2018-06-13,474.85911303649493,-0.04083661557507978,0.9591633844249202,,,
2018-06-14,516.6441703707438,0.08799464133067514,1.0879946413306751,,,
2018-06-15,485.4328365159148,-0.06041166366482331,0.9395883363351767,,,
2018-06-16,493.0678580653148,0.015728275829461014,1.015728275829461,,,
